S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
1987,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,570000,-,603,Strata,01 to 05,946,Aug-17
1988,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,605000,-,603,Strata,01 to 05,1004,Aug-17
1989,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1100000,-,2196,Strata,01 to 05,501,Aug-17
1990,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,820000,-,947,Strata,01 to 05,866,Aug-17
1991,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1360000,-,1539,Strata,11 to 15,884,Aug-17
1992,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1355000,-,1572,Strata,06 to 10,862,Aug-17
1993,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,835000,-,807,Strata,06 to 10,1034,Aug-17
1994,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,520000,-,506,Strata,01 to 05,1028,Aug-17
1995,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,648000,-,614,Strata,01 to 05,1056,Aug-17
1996,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,985000,-,1173,Strata,06 to 10,840,Aug-17
1997,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,888000,-,969,Strata,01 to 05,917,Aug-17
1998,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,978000,-,1012,Strata,01 to 05,967,Aug-17
1999,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,960000,-,1281,Strata,01 to 05,749,Aug-17
2000,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,640000,-,635,Strata,01 to 05,1008,Aug-17
2001,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,628000,-,603,Strata,01 to 05,1042,Aug-17
2002,SERENITY PARK,TAMARIND ROAD,Condominium,28,OCR,Freehold,Resale,1,1218000,-,1593,Strata,01 to 05,765,Aug-17
2003,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,925000,-,1302,Strata,01 to 05,710,Aug-17
2004,NORTHWOOD,JALAN MATA AYER,Condominium,27,OCR,Freehold,Resale,1,1110000,-,1335,Strata,01 to 05,832,Aug-17
2005,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1100000,-,1076,Strata,11 to 15,1022,Aug-17
2006,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1068000,-,872,Strata,01 to 05,1225,Aug-17
2007,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,900000,-,1119,Strata,16 to 20,804,Aug-17
2008,FOREST HILLS CONDOMINIUM,TRANSIT ROAD,Condominium,26,OCR,99 yrs lease commencing from 2000,Resale,1,840000,-,1163,Strata,01 to 05,723,Aug-17
2009,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,765000,-,1141,Strata,01 to 05,670,Aug-17
2010,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,570000,-,452,Strata,11 to 15,1261,Aug-17
2011,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1050000,-,1130,Strata,01 to 05,929,Aug-17
2012,MIMOSA PARK,MIMOSA CRESCENT,Condominium,28,OCR,Freehold,Resale,1,1548888,-,1873,Strata,06 to 10,827,Aug-17
2013,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,865000,-,1206,Strata,06 to 10,718,Aug-17
2014,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,1600000,-,2626,Strata,01 to 05,609,Aug-17
2015,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,750000,-,1109,Strata,01 to 05,676,Aug-17
2016,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1030000,-,1561,Strata,01 to 05,660,Jul-17
2017,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1280000,-,2067,Strata,01 to 05,619,Jul-17
2018,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,825000,-,883,Strata,01 to 05,935,Jul-17
2019,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,885000,-,990,Strata,01 to 05,894,Jul-17
2020,SEMBAWANG COTTAGE,SEMBAWANG ROAD,Apartment,27,OCR,Freehold,Resale,1,1170000,-,1884,Strata,01 to 05,621,Jul-17
2021,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,800000,-,764,Strata,01 to 05,1047,Jul-17
2022,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,920000,-,1281,Strata,01 to 05,718,Jul-17
2023,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,710000,-,980,Strata,01 to 05,725,Jul-17
2024,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,730000,-,721,Strata,11 to 15,1012,Jul-17
2025,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1160000,-,915,Strata,01 to 05,1268,Jul-17
2026,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,820000,-,861,Strata,11 to 15,952,Jul-17
2027,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1050000,-,1087,Strata,01 to 05,966,Jul-17
2028,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,828000,-,1044,Strata,11 to 15,793,Jul-17
2029,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1428000,-,1830,Strata,01 to 05,780,Jul-17
2030,NORTHWOOD,JALAN MATA AYER,Condominium,27,OCR,Freehold,Resale,1,1290000,-,1625,Strata,01 to 05,794,Jul-17
2031,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,938000,-,1399,Strata,06 to 10,670,Jul-17
2032,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,765000,-,1152,Strata,06 to 10,664,Jul-17
2033,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,550000,-,549,Strata,01 to 05,1002,Jul-17
2034,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,723450,-,689,Strata,01 to 05,1050,Jul-17
2035,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1625000,-,1970,Strata,11 to 15,825,Jul-17
2036,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1650000,-,1496,Strata,01 to 05,1103,Jul-17
2037,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,738000,-,936,Strata,06 to 10,788,Jul-17
2038,MIMOSA PARK,MIMOSA ROAD,Condominium,28,OCR,Freehold,Resale,1,1870000,-,2562,Strata,01 to 05,730,Jul-17
2039,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1350000,-,2077,Strata,01 to 05,650,Jul-17
2040,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1380000,-,1389,Strata,06 to 10,994,Jul-17
2041,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1130000,-,2056,Strata,01 to 05,550,Jul-17
2042,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,800000,-,807,Strata,01 to 05,991,Jul-17
2043,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1040000,-,1173,Strata,01 to 05,886,Jul-17
2044,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,868000,-,883,Strata,01 to 05,983,Jul-17
2045,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1238000,-,1636,Strata,01 to 05,757,Jul-17
2046,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,800000,-,635,Strata,01 to 05,1260,Jul-17
2047,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,868000,-,1206,Strata,01 to 05,720,Jul-17
2048,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1960000,-,1830,Strata,01 to 05,1071,Jul-17
2049,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1238000,-,1076,Strata,01 to 05,1150,Jul-17
2050,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,2170000,-,1938,Strata,01 to 05,1120,Jul-17
2051,GRANDE VISTA,CACTUS DRIVE,Condominium,28,OCR,999 yrs lease commencing from 1886,Resale,1,2098000,-,2702,Strata,01 to 05,777,Jul-17
2052,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,645000,-,710,Strata,01 to 05,908,Jul-17
2053,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,880000,-,883,Strata,11 to 15,997,Jul-17
2054,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,825000,-,947,Strata,06 to 10,871,Jul-17
2055,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,830000,-,980,Strata,01 to 05,847,Jul-17
2056,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,830000,-,1173,Strata,01 to 05,707,Jul-17
2057,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1170000,-,1636,Strata,01 to 05,715,Jul-17
2058,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1150000,-,1561,Strata,01 to 05,737,Jul-17
2059,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1000000,-,1216,Strata,06 to 10,822,Jul-17
2060,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,838000,-,926,Strata,06 to 10,905,Jul-17
2061,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,928000,-,1216,Strata,06 to 10,763,Jul-17
2062,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,498000,-,431,Strata,01 to 05,1157,Jul-17
2063,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,1175000,-,1238,Strata,06 to 10,949,Jul-17
2064,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1250000,-,1410,Strata,01 to 05,886,Jul-17
2065,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1020000,-,1249,Strata,06 to 10,817,Jul-17
2066,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1200000,-,1410,Strata,11 to 15,851,Jul-17
2067,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,700000,-,764,Strata,01 to 05,916,Jul-17
2068,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,888000,-,1238,Strata,01 to 05,717,Jul-17
2069,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,850000,-,1044,Strata,06 to 10,814,Jul-17
2070,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,750000,-,1152,Strata,01 to 05,651,Jul-17
2071,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1330000,-,1141,Strata,01 to 05,1166,Jul-17
2072,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,830000,-,1206,Strata,06 to 10,688,Jun-17
2073,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1061000,-,1378,Strata,11 to 15,770,Jun-17
2074,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,550000,-,431,Strata,01 to 05,1277,Jun-17
2075,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,648000,-,603,Strata,01 to 05,1075,Jun-17
2076,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1310000,-,1572,Strata,01 to 05,834,Jun-17
2077,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,885000,-,1281,Strata,01 to 05,691,Jun-17
2078,ROSEWOOD SUITES,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2008,Resale,1,628000,-,689,Strata,01 to 05,912,Jun-17
2079,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,605000,-,592,Strata,01 to 05,1022,Jun-17
2080,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,640000,-,527,Strata,16 to 20,1213,Jun-17
2081,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,779000,-,753,Strata,11 to 15,1034,Jun-17
2082,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,970000,-,1453,Strata,01 to 05,668,Jun-17
2083,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,510000,-,431,Strata,01 to 05,1185,Jun-17
2084,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1180000,-,1410,Strata,06 to 10,837,Jun-17
2085,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,736000,-,936,Strata,06 to 10,786,Jun-17
2086,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,567000,-,484,Strata,01 to 05,1171,Jun-17
2087,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,535000,-,431,Strata,01 to 05,1243,Jun-17
2088,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1532000,-,1238,Strata,01 to 05,1238,Jun-17
2089,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,550800,-,517,Strata,01 to 05,1066,Jun-17
2090,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,1250000,-,1238,Strata,11 to 15,1010,Jun-17
2091,SERENITY PARK,TAMARIND ROAD,Condominium,28,OCR,Freehold,Resale,1,1268000,-,1313,Strata,01 to 05,966,Jun-17
2092,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1070000,-,1141,Strata,11 to 15,938,Jun-17
2093,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,1200000,-,1625,Strata,01 to 05,738,Jun-17
2094,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,860000,-,1184,Strata,11 to 15,726,Jun-17
2095,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1350000,-,2110,Strata,01 to 05,640,Jun-17
2096,GRANDE VISTA,CACTUS DRIVE,Condominium,28,OCR,999 yrs lease commencing from 1886,Resale,1,1570000,-,2024,Strata,01 to 05,776,Jun-17
2097,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1688000,-,2077,Strata,01 to 05,813,Jun-17
2098,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,650000,-,872,Strata,01 to 05,746,Jun-17
2099,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1350000,-,1389,Strata,06 to 10,972,Jun-17
2100,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,805000,-,807,Strata,06 to 10,997,Jun-17
2101,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1025000,-,1087,Strata,06 to 10,943,Jun-17
2102,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,540000,-,431,Strata,01 to 05,1254,Jun-17
2103,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,850000,-,926,Strata,11 to 15,918,Jun-17
2104,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,653000,-,603,Strata,01 to 05,1083,Jun-17
2105,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,488000,-,431,Strata,01 to 05,1133,Jun-17
2106,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1413000,-,2153,Strata,01 to 05,656,Jun-17
2107,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1560000,-,1604,Strata,01 to 05,973,May-17
2108,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,805000,-,807,Strata,06 to 10,997,May-17
2109,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,765000,-,980,Strata,01 to 05,781,May-17
2110,MIMOSA PARK,MIMOSA ROAD,Condominium,28,OCR,Freehold,Resale,1,1760000,-,2153,Strata,06 to 10,818,May-17
2111,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,830000,-,1216,Strata,01 to 05,682,May-17
2112,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,628000,-,603,Strata,01 to 05,1042,May-17
2113,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,740000,-,1184,Strata,01 to 05,625,May-17
2114,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1100000,-,1130,Strata,06 to 10,973,May-17
2115,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,2750000,-,2680,Strata,01 to 05,1026,May-17
2116,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1660000,-,1518,Strata,01 to 05,1094,May-17
2117,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1250000,-,1410,Strata,01 to 05,886,May-17
2118,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,730000,-,689,Strata,01 to 05,1060,May-17
2119,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,628000,-,581,Strata,01 to 05,1080,May-17
2120,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,815000,-,764,Strata,01 to 05,1066,May-17
2121,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1180000,-,1410,Strata,01 to 05,837,May-17
2122,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1550000,-,1410,Strata,01 to 05,1099,May-17
2123,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,800000,-,1206,Strata,06 to 10,664,May-17
2124,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,970000,-,1152,Strata,06 to 10,842,May-17
2125,GRANDE VISTA,CACTUS DRIVE,Condominium,28,OCR,999 yrs lease commencing from 1886,Resale,1,1388888,-,1636,Strata,06 to 10,849,May-17
2126,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,715000,-,1012,Strata,01 to 05,707,May-17
2127,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,2400000,-,2594,Strata,01 to 05,925,May-17
2128,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,568000,-,549,Strata,01 to 05,1035,May-17
2129,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,950000,-,1399,Strata,06 to 10,679,May-17
2130,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,2894000,-,2928,Strata,01 to 05,988,May-17
2131,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1008000,-,1249,Strata,01 to 05,807,May-17
2132,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1050000,-,1324,Strata,01 to 05,793,May-17
2133,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1588000,-,1884,Strata,01 to 05,843,May-17
2134,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1025000,-,1119,Strata,01 to 05,916,May-17
2135,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,1100000,-,1238,Strata,06 to 10,889,May-17
2136,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,830000,-,807,Strata,06 to 10,1028,May-17
2137,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,965000,-,1518,Strata,01 to 05,636,May-17
2138,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,1050000,-,1658,Strata,01 to 05,633,May-17
2139,GRANDE VISTA,CACTUS DRIVE,Condominium,28,OCR,999 yrs lease commencing from 1886,Resale,1,1353000,-,1647,Strata,01 to 05,822,May-17
2140,GRANDE VISTA,CACTUS DRIVE,Condominium,28,OCR,999 yrs lease commencing from 1886,Resale,1,1438000,-,1658,Strata,06 to 10,867,May-17
2141,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,1365000,-,2153,Strata,01 to 05,634,May-17
2142,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1800000,-,2239,Strata,01 to 05,804,May-17
2143,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,725000,-,936,Strata,01 to 05,774,May-17
2144,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,995000,-,1216,Strata,01 to 05,818,May-17
2145,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1040000,-,1119,Strata,01 to 05,929,May-17
2146,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1450000,-,2433,Strata,01 to 05,596,May-17
2147,SERENITY PARK,TAMARIND ROAD,Condominium,28,OCR,Freehold,Resale,1,1150000,-,1313,Strata,01 to 05,876,May-17
2148,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1030000,-,1087,Strata,06 to 10,947,May-17
2149,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1035000,-,1173,Strata,01 to 05,882,May-17
2150,MIMOSA PARK,MIMOSA ROAD,Condominium,28,OCR,Freehold,Resale,1,1560000,-,1894,Strata,06 to 10,823,Apr-17
2151,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,780000,-,1206,Strata,01 to 05,647,Apr-17
2152,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,588000,-,517,Strata,01 to 05,1138,Apr-17
2153,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1430000,-,1249,Strata,01 to 05,1145,Apr-17
2154,NINE RESIDENCES,YISHUN AVENUE 9,Apartment,27,OCR,99 yrs lease commencing from 2013,Resale,1,800000,-,710,Strata,11 to 15,1126,Apr-17
