"S/N","Project Name","Street Name","Type","Postal District","Market Segment","Tenure","Type of Sale","No. of Units","Price ($)","Nett Price ($)","Area (Sqft)","Type of Area","Floor Level","Unit Price ($psf)","Date of Sale"
"17126","THE VENUE RESIDENCES","TAI THONG CRESCENT","Apartment","13","RCR","99 yrs lease commencing from 2012","New Sale","1","1726700","-","1378","Strata","01 to 05","1253","Apr-2017"
"17127","THE AMERY","LORONG K TELOK KURAU","Condominium","15","OCR","Freehold","Resale","1","1680000","-","1528","Strata","01 to 05","1099","Apr-2017"
"17128","CASSIA VIEW","GUILLEMARD ROAD","Apartment","14","RCR","Freehold","Resale","1","1060000","-","1152","Strata","01 to 05","920","Apr-2017"
"17129","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1462999","-","743","Strata","16 to 20","1970","Apr-2017"
"17130","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","816000","-","538","Strata","16 to 20","1516","Apr-2017"
"17131","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","646000","-","420","Strata","11 to 15","1539","Apr-2017"
"17132","WATER PLACE","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1998","Resale","1","1420000","-","1216","Strata","06 to 10","1167","Apr-2017"
"17133","THE ESTA","AMBER GARDENS","Condominium","15","RCR","Freehold","Resale","1","1760000","-","1346","Strata","01 to 05","1308","Apr-2017"
"17134","TRE RESIDENCES","GEYLANG EAST AVENUE 1","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","902000","-","570","Strata","11 to 15","1581","Apr-2017"
"17135","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","720200","-","484","Strata","06 to 10","1487","Apr-2017"
"17136","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","800000","-","614","Strata","11 to 15","1304","Apr-2017"
"17137","TRILIGHT","NEWTON ROAD","Condominium","11","CCR","Freehold","Resale","1","1968888","-","1087","Strata","06 to 10","1811","Apr-2017"
"17138","THE ABERDEEN","JALAN TAMAN","Condominium","12","RCR","Freehold","Resale","1","1462888","-","1399","Strata","06 to 10","1045","Apr-2017"
"17139","GEM RESIDENCES","LORONG 5 TOA PAYOH","Condominium","12","RCR","99 yrs lease commencing from 2015","New Sale","1","1021000","-","678","Strata","06 to 10","1506","Apr-2017"
"17140","BLU CORAL","LORONG L TELOK KURAU","Condominium","15","OCR","Freehold","Resale","1","1200000","-","1141","Strata","01 to 05","1052","Apr-2017"
"17141","VILLA DES FLORES","WHITLEY ROAD","Condominium","11","CCR","Freehold","Resale","1","1880000","-","1744","Strata","01 to 05","1078","Apr-2017"
"17142","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","1366700","-","1033","Strata","01 to 05","1323","Apr-2017"
"17143","AMBER SKYE","AMBER ROAD","Apartment","15","RCR","Freehold","New Sale","1","1888000","-","1119","Strata","06 to 10","1687","Apr-2017"
"17144","THE VENUE RESIDENCES","TAI THONG CRESCENT","Apartment","13","RCR","99 yrs lease commencing from 2012","New Sale","1","1848000","-","1378","Strata","11 to 15","1341","Apr-2017"
"17145","ESPIRA SUITES","LORONG H TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","680000","-","484","Strata","01 to 05","1404","Apr-2017"
"17146","26 NEWTON","NEWTON ROAD","Apartment","11","CCR","Freehold","Resale","1","1190865","-","474","Strata","21 to 25","2514","Apr-2017"
"17147","RIVERBAY","MAR THOMA ROAD","Apartment","12","RCR","999 yrs lease commencing from 1882","Resale","1","955000","-","753","Strata","11 to 15","1267","Apr-2017"
"17148","THE CENTREN","LORONG 27 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1190000","-","980","Strata","06 to 10","1215","Apr-2017"
"17149","TRE RESIDENCES","GEYLANG EAST AVENUE 1","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","1205000","-","861","Strata","06 to 10","1399","Apr-2017"
"17150","AALTO","MEYER ROAD","Condominium","15","RCR","Freehold","Resale","1","4100000","-","2443","Strata","16 to 20","1678","Apr-2017"
"17151","CASA FORTUNA","AH HOOD ROAD","Apartment","12","RCR","Freehold","Resale","1","1100000","-","1044","Strata","01 to 05","1054","Apr-2017"
"17152","EUHABITAT","JALAN EUNOS","Condominium","14","OCR","99 yrs lease commencing from 2010","Sub Sale","1","660000","-","581","Strata","01 to 05","1135","Apr-2017"
"17153","COSTA RHU","RHU CROSS","Condominium","15","RCR","99 yrs lease commencing from 1994","Resale","1","1100000","-","990","Strata","01 to 05","1111","Apr-2017"
"17154","GEM RESIDENCES","LORONG 5 TOA PAYOH","Condominium","12","RCR","99 yrs lease commencing from 2015","New Sale","1","813000","-","484","Strata","36 to 40","1678","Apr-2017"
"17155","MANDARIN GARDENS","SIGLAP ROAD","Condominium","15","OCR","99 yrs lease commencing from 1982","Resale","1","1420000","-","1572","Strata","16 to 20","904","Apr-2017"
"17156","SANCTUARY GREEN","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1997","Resale","1","900000","-","775","Strata","06 to 10","1161","Apr-2017"
"17157","BLU CORAL","LORONG L TELOK KURAU","Condominium","15","OCR","Freehold","Resale","1","2358000","-","3423","Strata","01 to 05","689","Apr-2017"
"17158","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","1923000","-","1507","Strata","06 to 10","1276","Apr-2017"
"17159","TRE RESIDENCES","GEYLANG EAST AVENUE 1","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","910000","-","570","Strata","11 to 15","1595","Apr-2017"
"17160","GEM RESIDENCES","LORONG 5 TOA PAYOH","Condominium","12","RCR","99 yrs lease commencing from 2015","New Sale","1","1354000","-","936","Strata","11 to 15","1446","Apr-2017"
"17161","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","941000","-","667","Strata","16 to 20","1410","Apr-2017"
"17162","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","1419900","-","990","Strata","11 to 15","1434","Apr-2017"
"17163","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","935000","-","667","Strata","11 to 15","1401","Apr-2017"
"17164","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","987200","-","710","Strata","11 to 15","1390","Apr-2017"
"17165","CITY SUITES","BALESTIER ROAD","Apartment","12","RCR","Freehold","New Sale","1","780000","-","452","Strata","01 to 05","1725","Apr-2017"
"17166","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","646000","-","420","Strata","11 to 15","1539","Apr-2017"
"17167","TRE RESIDENCES","GEYLANG EAST AVENUE 1","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","1018000","-","700","Strata","11 to 15","1455","Apr-2017"
"17168","MARINE BLUE","MARINE PARADE ROAD","Condominium","15","RCR","Freehold","New Sale","1","1647000","-","1270","Strata","11 to 15","1297","Apr-2017"
"17169","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","960000","-","710","Strata","01 to 05","1351","Apr-2017"
"17170","RESIDENTIAL APARTMENTS","SHREWSBURY ROAD","Apartment","11","CCR","Freehold","Resale","1","1550000","-","1389","Strata","01 to 05","1116","Apr-2017"
"17171","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","934999","-","484","Strata","11 to 15","1930","Mar-2017"
"17172","SIMSVILLE","GEYLANG EAST AVENUE 2","Condominium","14","RCR","99 yrs lease commencing from 1994","Resale","1","840000","-","980","Strata","06 to 10","858","Mar-2017"
"17173","THE LATTIZ","LORONG SALLEH","Apartment","14","OCR","Freehold","Resale","1","1242000","-","1109","Strata","01 to 05","1120","Mar-2017"
"17174","ST PATRICK'S RESIDENCES","ST. PATRICK'S ROAD","Apartment","15","OCR","Freehold","Resale","1","1550000","-","1206","Strata","01 to 05","1286","Mar-2017"
"17175","26 NEWTON","NEWTON ROAD","Apartment","11","CCR","Freehold","Resale","1","1113216","-","474","Strata","16 to 20","2350","Mar-2017"
"17176","THE ALCOVE","LORONG 27 GEYLANG","Apartment","14","RCR","99 yrs lease commencing from 2000","Resale","1","838000","-","1119","Strata","01 to 05","749","Mar-2017"
"17177","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1978999","-","1163","Strata","06 to 10","1702","Mar-2017"
"17178","ONE AKYAB","AKYAB ROAD","Apartment","11","CCR","Freehold","Resale","1","1650000","-","1830","Strata","06 to 10","902","Mar-2017"
"17179","LEICESTER SUITES","LEICESTER ROAD","Apartment","13","RCR","Freehold","Resale","1","735000","-","484","Strata","11 to 15","1517","Mar-2017"
"17180","STRAITS MANSIONS","SEA AVENUE","Apartment","15","RCR","Freehold","New Sale","1","2444000","-","1421","Strata","01 to 05","1720","Mar-2017"
"17181","VICTORY HEIGHTS","KIM KEAT ROAD","Apartment","12","RCR","Freehold","Resale","1","920000","-","1119","Strata","11 to 15","822","Mar-2017"
"17182","THE VENUE RESIDENCES","TAI THONG CRESCENT","Apartment","13","RCR","99 yrs lease commencing from 2012","New Sale","1","1794750","-","1238","Strata","06 to 10","1450","Mar-2017"
"17183","THE ALCOVE","LORONG 27 GEYLANG","Apartment","14","RCR","99 yrs lease commencing from 2000","Resale","1","1025000","-","1324","Strata","06 to 10","774","Mar-2017"
"17184","FULCRUM","FORT ROAD","Condominium","15","RCR","Freehold","Resale","1","945000","-","474","Strata","01 to 05","1995","Mar-2017"
"17185","TRE RESIDENCES","GEYLANG EAST AVENUE 1","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","980000","-","700","Strata","01 to 05","1401","Mar-2017"
"17186","SKY@ELEVEN","THOMSON LANE","Condominium","11","CCR","Freehold","Resale","1","2950000","-","1851","Strata","26 to 30","1593","Mar-2017"
"17187","BALESTIER REGENCY","JALAN AMPAS","Apartment","12","RCR","Freehold","Resale","1","1410000","-","1475","Strata","01 to 05","956","Mar-2017"
"17188","DUNMAN VIEW","HAIG ROAD","Condominium","15","RCR","99 yrs lease commencing from 1997","Resale","1","1130000","-","1195","Strata","11 to 15","946","Mar-2017"
"17189","VILLA MARINA","JALAN SEMPADAN","Condominium","15","OCR","99 yrs lease commencing from 1995","Resale","1","1638000","-","2314","Strata","01 to 05","708","Mar-2017"
"17190","8@WOODLEIGH","WOODLEIGH CLOSE","Condominium","13","RCR","99 yrs lease commencing from 2008","Resale","1","1820000","-","1378","Strata","06 to 10","1321","Mar-2017"
"17191","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","752000","-","560","Strata","16 to 20","1344","Mar-2017"
"17192","TANJONG RIA CONDOMINIUM","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1993","Resale","1","848000","-","807","Strata","01 to 05","1050","Mar-2017"
"17193","KEMBANGAN PLAZA","JALAN MASJID","Apartment","14","OCR","Freehold","Resale","1","765000","-","775","Strata","01 to 05","987","Mar-2017"
"17194","KALLANG RIVERSIDE","KAMPONG BUGIS","Apartment","12","RCR","Freehold","New Sale","1","1227586","-","517","Strata","16 to 20","2376","Mar-2017"
"17195","THE CARPMAELINA","CARPMAEL ROAD","Condominium","15","RCR","Freehold","Resale","1","1665000","-","1927","Strata","01 to 05","864","Mar-2017"
"17196","RESIDENTIAL APARTMENTS","LORONG 6 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1850000","-","1938","Strata","01 to 05","955","Mar-2017"
"17197","RESIDENTIAL APARTMENTS","LORONG 6 GEYLANG","Apartment","14","RCR","Freehold","Resale","2","3800000","-","2224","Strata","01 to 05","1709","Mar-2017"
"17198","RESIDENTIAL APARTMENTS","LORONG 6 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1850000","-","1938","Strata","01 to 05","955","Mar-2017"
"17199","RESIDENTIAL APARTMENTS","LORONG 6 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1850000","-","1884","Strata","01 to 05","982","Mar-2017"
"17200","RESIDENTIAL APARTMENTS","LORONG 6 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1850000","-","1884","Strata","01 to 05","982","Mar-2017"
"17201","CASA FORTUNA","AH HOOD ROAD","Apartment","12","RCR","Freehold","Resale","1","665000","-","506","Strata","16 to 20","1314","Mar-2017"
"17202","RESIDENTIAL APARTMENTS","LORONG 6 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1850000","-","1884","Strata","01 to 05","982","Mar-2017"
"17203","CASA SARINA","LORONG SARINA","Condominium","14","OCR","Freehold","Resale","1","1068000","-","1259","Strata","01 to 05","848","Mar-2017"
"17204","PARKSHORE","TANJONG RHU ROAD","Condominium","15","RCR","Freehold","Resale","1","3100000","-","2325","Strata","11 to 15","1333","Mar-2017"
"17205","EUHABITAT","JALAN EUNOS","Condominium","14","OCR","99 yrs lease commencing from 2010","Sub Sale","1","620000","-","517","Strata","01 to 05","1200","Mar-2017"
"17206","MARINE BLUE","MARINE PARADE ROAD","Condominium","15","RCR","Freehold","New Sale","1","1132200","-","635","Strata","06 to 10","1783","Mar-2017"
"17207","SIMSVILLE","GEYLANG EAST AVENUE 2","Condominium","14","RCR","99 yrs lease commencing from 1994","Resale","1","1330000","-","1528","Strata","11 to 15","870","Mar-2017"
"17208","6 DERBYSHIRE","DERBYSHIRE ROAD","Condominium","11","CCR","Freehold","New Sale","1","2201832","-","1012","Strata","21 to 25","2176","Mar-2017"
"17209","RESIDENTIAL APARTMENTS","LORONG 6 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1850000","-","1938","Strata","01 to 05","955","Mar-2017"
"17210","THE SPRINGS","MOULMEIN RISE","Apartment","11","CCR","Freehold","Resale","1","1450000","-","1012","Strata","11 to 15","1433","Mar-2017"
"17211","TRE RESIDENCES","GEYLANG EAST AVENUE 1","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","914000","-","570","Strata","11 to 15","1602","Mar-2017"
"17212","PRESTIGE HEIGHTS","BALESTIER ROAD","Apartment","12","RCR","Freehold","Resale","1","502000","-","334","Strata","06 to 10","1504","Mar-2017"
"17213","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","652000","-","420","Strata","16 to 20","1553","Mar-2017"
"17214","REGENT RESIDENCES","SERANGOON ROAD","Apartment","12","RCR","Freehold","Resale","1","1255000","-","861","Strata","21 to 25","1457","Mar-2017"
"17215","SIGNATURE CREST","GRAY LANE","Apartment","15","RCR","Freehold","Resale","1","873000","-","883","Strata","01 to 05","989","Mar-2017"
"17216","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1281999","-","667","Strata","11 to 15","1921","Mar-2017"
"17217","INTERO","LEICESTER ROAD","Apartment","13","RCR","Freehold","Resale","1","1300000","-","1023","Strata","11 to 15","1271","Mar-2017"
"17218","NIN RESIDENCE","PHENG GECK AVENUE","Apartment","13","RCR","99 yrs lease commencing from 2010","Resale","1","1488800","-","1281","Strata","01 to 05","1162","Mar-2017"
"17219","THE VENUE RESIDENCES","TAI THONG CRESCENT","Apartment","13","RCR","99 yrs lease commencing from 2012","New Sale","1","1531000","-","1152","Strata","01 to 05","1329","Mar-2017"
"17220","VILLA MARINA","JALAN SEMPADAN","Condominium","15","OCR","99 yrs lease commencing from 1995","Resale","1","1420000","-","1690","Strata","01 to 05","840","Mar-2017"
"17221","6 DERBYSHIRE","DERBYSHIRE ROAD","Condominium","11","CCR","Freehold","New Sale","1","1352963","-","517","Strata","21 to 25","2619","Mar-2017"
"17222","D'ECOSIA","STILL ROAD SOUTH","Condominium","15","OCR","Freehold","Resale","1","863000","-","764","Strata","01 to 05","1129","Mar-2017"
"17223","TREVISTA","LORONG 3 TOA PAYOH","Condominium","12","RCR","99 yrs lease commencing from 2008","Resale","1","2050000","-","1733","Strata","26 to 30","1183","Mar-2017"
"17224","FULCRUM","FORT ROAD","Condominium","15","RCR","Freehold","Resale","1","1433520","-","829","Strata","11 to 15","1730","Mar-2017"
"17225","TRE RESIDENCES","GEYLANG EAST AVENUE 1","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","984000","-","700","Strata","01 to 05","1406","Mar-2017"
"17226","TRE RESIDENCES","GEYLANG EAST AVENUE 1","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","882000","-","570","Strata","06 to 10","1546","Mar-2017"
"17227","D' FRESCO","JOO CHIAT LANE","Apartment","15","RCR","Freehold","Resale","1","850000","-","797","Strata","01 to 05","1067","Mar-2017"
"17228","SEAVIEW POINT","AMBER ROAD","Apartment","15","RCR","Freehold","Resale","1","1650000","-","1389","Strata","16 to 20","1188","Mar-2017"
"17229","CENTRAL GROVE","GEYLANG EAST AVENUE 1","Condominium","14","RCR","99 yrs lease commencing from 1997","Resale","1","1120000","-","1173","Strata","16 to 20","955","Mar-2017"
"17230","KALLANG RIVERSIDE","KAMPONG BUGIS","Apartment","12","RCR","Freehold","New Sale","1","1189531","-","517","Strata","16 to 20","2302","Mar-2017"
"17231","LAVERNE'S LOFT","LORONG L TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","540000","-","398","Strata","01 to 05","1356","Mar-2017"
"17232","DE CASALLE","LORONG N TELOK KURAU","Apartment","15","OCR","Freehold","Resale","1","1320000","-","1292","Strata","01 to 05","1022","Mar-2017"
"17233","26 NEWTON","NEWTON ROAD","Apartment","11","CCR","Freehold","Resale","1","1138000","-","474","Strata","16 to 20","2403","Mar-2017"
"17234","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1259999","-","678","Strata","06 to 10","1858","Mar-2017"
"17235","TRE RESIDENCES","GEYLANG EAST AVENUE 1","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","1320000","-","947","Strata","16 to 20","1394","Mar-2017"
"17236","THE VENUE RESIDENCES","TAI THONG CRESCENT","Apartment","13","RCR","99 yrs lease commencing from 2012","New Sale","1","1506015","-","1130","Strata","06 to 10","1332","Mar-2017"
"17237","SANCTUARY GREEN","TANJONG RHU ROAD","Condominium","15","RCR","99 yrs lease commencing from 1997","Resale","1","1300000","-","1238","Strata","01 to 05","1050","Mar-2017"
"17238","CHANCERY COURT","DUNEARN ROAD","Condominium","11","CCR","99 yrs lease commencing from 1981","Resale","1","1060000","-","926","Strata","11 to 15","1145","Mar-2017"
"17239","TRILIGHT","NEWTON ROAD","Condominium","11","CCR","Freehold","Resale","1","3500000","-","2099","Strata","11 to 15","1667","Mar-2017"
"17240","GEM RESIDENCES","LORONG 5 TOA PAYOH","Condominium","12","RCR","99 yrs lease commencing from 2015","New Sale","1","1114000","-","775","Strata","06 to 10","1437","Mar-2017"
"17241","MARINE BLUE","MARINE PARADE ROAD","Condominium","15","RCR","Freehold","New Sale","1","1177200","-","635","Strata","16 to 20","1854","Mar-2017"
"17242","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","1350800","-","958","Strata","06 to 10","1410","Mar-2017"
"17243","THE PARK VALE","PARK VALE","Condominium","11","CCR","999 yrs lease commencing from 1874","Resale","1","1360000","-","1012","Strata","01 to 05","1344","Mar-2017"
"17244","E MAISON","BRADDELL ROAD","Apartment","13","OCR","Freehold","New Sale","1","836964","-","603","Strata","01 to 05","1388","Mar-2017"
"17245","SPRING @ KATONG","CEYLON ROAD","Apartment","15","RCR","Freehold","Resale","1","1230000","-","1066","Strata","01 to 05","1154","Mar-2017"
"17246","MILLAGE","CHANGI ROAD","Apartment","14","RCR","Freehold","Sub Sale","1","690000","-","506","Strata","06 to 10","1364","Mar-2017"
"17247","THE CENTREN","LORONG 27 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","1150000","-","1001","Strata","06 to 10","1149","Mar-2017"
"17248","SUNFLOWER COURT","LORONG 6 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","787360","-","1184","Strata","01 to 05","665","Mar-2017"
"17249","RIVIERA 38","MAR THOMA ROAD","Apartment","12","RCR","999 yrs lease commencing from 1882","Resale","1","682888","-","549","Strata","06 to 10","1244","Mar-2017"
"17250","SKY@ELEVEN","THOMSON LANE","Condominium","11","CCR","Freehold","Resale","1","2800000","-","1851","Strata","06 to 10","1512","Mar-2017"
"17251","SUITES @ GUILLEMARD","LIM AH WOO ROAD","Apartment","15","RCR","Freehold","Resale","1","510000","-","323","Strata","01 to 05","1579","Mar-2017"
"17252","NEEM TREE","JALAN KEMAMAN","Apartment","12","RCR","Freehold","New Sale","1","1080000","-","624","Strata","06 to 10","1730","Mar-2017"
"17253","TRE RESIDENCES","GEYLANG EAST AVENUE 1","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","906000","-","570","Strata","11 to 15","1588","Mar-2017"
"17254","MARINE BLUE","MARINE PARADE ROAD","Condominium","15","RCR","Freehold","New Sale","1","1141200","-","635","Strata","06 to 10","1797","Mar-2017"
"17255","DE ROYALE","JALAN RAMA RAMA","Condominium","12","RCR","Freehold","Resale","1","1470000","-","1281","Strata","16 to 20","1148","Mar-2017"
"17256","CENTRA STUDIOS","LORONG 25 GEYLANG","Apartment","14","RCR","Freehold","Resale","1","642888","-","484","Strata","06 to 10","1327","Mar-2017"
"17257","THE POIZ RESIDENCES","MEYAPPA CHETTIAR ROAD","Apartment","13","RCR","99 yrs lease commencing from 2014","New Sale","1","646000","-","420","Strata","11 to 15","1539","Mar-2017"
"17258","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","918999","-","484","Strata","11 to 15","1897","Mar-2017"
"17259","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","858999","-","484","Strata","06 to 10","1773","Mar-2017"
"17260","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1428999","-","743","Strata","11 to 15","1924","Mar-2017"
"17261","THE VENUE RESIDENCES","TAI THONG CRESCENT","Apartment","13","RCR","99 yrs lease commencing from 2012","New Sale","1","1750000","-","1130","Strata","01 to 05","1548","Mar-2017"
"17262","MARINE BLUE","MARINE PARADE ROAD","Condominium","15","RCR","Freehold","New Sale","1","1118700","-","635","Strata","01 to 05","1762","Mar-2017"
"17263","GEM RESIDENCES","LORONG 5 TOA PAYOH","Condominium","12","RCR","99 yrs lease commencing from 2015","New Sale","1","896000","-","592","Strata","01 to 05","1513","Mar-2017"
"17264","TRE RESIDENCES","GEYLANG EAST AVENUE 1","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","991000","-","700","Strata","01 to 05","1416","Mar-2017"
"17265","TRE RESIDENCES","GEYLANG EAST AVENUE 1","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","898000","-","570","Strata","11 to 15","1574","Mar-2017"
"17266","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","1027900","-","710","Strata","06 to 10","1447","Mar-2017"
"17267","SIMS URBAN OASIS","SIMS DRIVE","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","723000","-","484","Strata","11 to 15","1493","Mar-2017"
"17268","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1125999","-","646","Strata","06 to 10","1743","Mar-2017"
"17269","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1361999","-","743","Strata","06 to 10","1834","Mar-2017"
"17270","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1315999","-","667","Strata","11 to 15","1972","Mar-2017"
"17271","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","934999","-","484","Strata","11 to 15","1930","Mar-2017"
"17272","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1165999","-","646","Strata","11 to 15","1805","Mar-2017"
"17273","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","920999","-","484","Strata","06 to 10","1901","Mar-2017"
"17274","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1309999","-","678","Strata","06 to 10","1932","Mar-2017"
"17275","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1281999","-","678","Strata","06 to 10","1890","Mar-2017"
"17276","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","900999","-","484","Strata","06 to 10","1860","Mar-2017"
"17277","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1261999","-","667","Strata","06 to 10","1891","Mar-2017"
"17278","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1159999","-","667","Strata","01 to 05","1738","Mar-2017"
"17279","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1229999","-","667","Strata","06 to 10","1843","Mar-2017"
"17280","TRE RESIDENCES","GEYLANG EAST AVENUE 1","Condominium","14","RCR","99 yrs lease commencing from 2014","New Sale","1","1209000","-","850","Strata","06 to 10","1422","Mar-2017"
"17281","THE LINE @ TANJONG RHU","TANJONG RHU ROAD","Condominium","15","RCR","Freehold","New Sale","1","1000000","-","420","Strata","11 to 15","2382","Mar-2017"
"17282","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1199999","-","667","Strata","06 to 10","1798","Mar-2017"
"17283","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","932999","-","484","Strata","11 to 15","1926","Mar-2017"
"17284","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","1229999","-","667","Strata","06 to 10","1843","Mar-2017"
"17285","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","Apartment","14","RCR","99 yrs lease commencing from 2015","New Sale","1","964999","-","484","Strata","16 to 20","1992","Mar-2017"
